# This data can be accessed openly but users of the data are requested to acknowledge the Canadian Space Agency and the CANOPUS team in their publications.
# The following CANOPUS reference paper should also be cited: 
# Rostoker G. et al. (1993) CANOPUS - a ground-based instrument array for remote sensing the high latitude ionosphere during the ISTP/GGS program
# Site Lat Long yyyymmdd CoordSys Units no of records
 CONT 65.754 248.750 20050122 GEODETIC nT 17280
 
# Date(dd/mm/yyyy),time(hh:mi:ss),X,Y,Z,F=. if the data is valid anything else the data is suspect.
2005/01/22,10:37:46,7986.150,3648.950,59591.523,.
2005/01/22,10:37:51,7985.950,3648.950,59591.977,.
2005/01/22,10:37:56,7985.775,3648.875,59592.727,.
2005/01/22,10:38:01,7985.800,3648.825,59593.676,.
2005/01/22,10:38:06,7986.075,3648.750,59594.625,.
2005/01/22,10:38:11,7986.400,3648.400,59595.602,.
2005/01/22,10:38:16,7986.775,3647.800,59596.676,.
2005/01/22,10:38:21,7987.125,3647.025,59597.676,.
2005/01/22,10:38:26,7987.375,3646.275,59598.551,.
2005/01/22,10:38:31,7987.625,3645.400,59599.273,.
2005/01/22,10:38:36,7987.900,3644.425,59599.875,.
2005/01/22,10:38:41,7988.000,3643.300,59600.227,.
2005/01/22,10:38:46,7988.025,3642.450,59600.301,.
2005/01/22,10:38:51,7988.100,3641.875,59600.199,.
2005/01/22,10:38:56,7988.100,3641.600,59599.625,.
2005/01/22,10:39:01,7987.925,3641.700,59598.551,.
2005/01/22,10:39:06,7987.550,3642.175,59597.227,.
2005/01/22,10:39:11,7987.150,3642.975,59595.852,.
2005/01/22,10:39:16,7986.725,3644.100,59594.301,.
2005/01/22,10:39:21,7986.400,3645.350,59592.625,.
2005/01/22,10:39:26,7986.175,3646.675,59591.102,.
2005/01/22,10:39:31,7985.925,3647.850,59590.023,.
2005/01/22,10:39:36,7985.825,3648.675,59589.250,.
2005/01/22,10:39:41,7985.650,3649.550,59588.602,.
2005/01/22,10:39:46,7985.450,3650.500,59588.023,.
2005/01/22,10:39:51,7985.525,3651.550,59587.602,.
2005/01/22,10:39:56,7986.100,3652.950,59587.023,.
2005/01/22,10:40:01,7986.825,3654.150,59586.227,.
2005/01/22,10:40:06,7987.500,3655.150,59585.375,.
2005/01/22,10:40:11,7988.325,3655.925,59584.500,.
2005/01/22,10:40:16,7989.175,3656.850,59583.449,.
2005/01/22,10:40:21,7989.475,3657.875,59582.301,.
2005/01/22,10:40:26,7989.350,3658.725,59581.398,.
2005/01/22,10:40:31,7989.550,3659.050,59580.625,.
2005/01/22,10:40:36,7990.150,3658.850,59579.699,.
2005/01/22,10:40:41,7990.950,3658.725,59578.801,.
2005/01/22,10:40:46,7991.700,3658.325,59577.898,.
2005/01/22,10:40:51,7992.500,3657.575,59576.727,.
2005/01/22,10:40:56,7993.475,3656.675,59575.551,.
2005/01/22,10:41:01,7994.350,3655.475,59575.051,.
2005/01/22,10:41:06,7994.950,3653.825,59574.977,.
2005/01/22,10:41:11,7995.475,3651.650,59575.102,.
2005/01/22,10:41:16,7996.075,3649.850,59575.227,.
2005/01/22,10:41:21,7996.550,3648.600,59575.023,.
2005/01/22,10:41:26,7996.475,3647.650,59574.477,.
2005/01/22,10:41:31,7996.250,3646.850,59573.875,.
2005/01/22,10:41:36,7995.675,3646.475,59573.301,.
2005/01/22,10:41:41,7995.525,3646.975,59572.551,.
2005/01/22,10:41:46,7995.225,3648.325,59571.574,.
2005/01/22,10:41:51,7994.675,3649.775,59570.801,.
2005/01/22,10:41:56,7994.325,3651.175,59570.148,.
2005/01/22,10:42:01,7993.875,3652.600,59569.625,.
2005/01/22,10:42:06,7993.750,3654.300,59568.875,.
2005/01/22,10:42:11,7993.100,3655.800,59568.199,.
2005/01/22,10:42:16,7992.750,3656.875,59567.926,.
2005/01/22,10:42:21,7992.650,3657.675,59567.977,.
2005/01/22,10:42:26,7992.575,3658.275,59568.102,.
2005/01/22,10:42:31,7992.525,3658.850,59568.273,.
2005/01/22,10:42:36,7992.600,3659.375,59568.449,.
2005/01/22,10:42:41,7992.600,3659.500,59568.551,.
2005/01/22,10:42:46,7992.100,3659.550,59568.750,.
2005/01/22,10:42:51,7991.525,3659.650,59569.125,.
2005/01/22,10:42:56,7991.150,3660.000,59569.449,.
2005/01/22,10:43:01,7991.050,3660.500,59569.574,.
2005/01/22,10:43:06,7991.100,3660.775,59569.773,.
2005/01/22,10:43:11,7991.275,3661.200,59570.000,.
2005/01/22,10:43:16,7991.550,3661.600,59570.148,.
2005/01/22,10:43:21,7991.875,3661.650,59570.227,.
2005/01/22,10:43:26,7992.300,3661.250,59570.250,.
2005/01/22,10:43:31,7992.375,3660.725,59570.324,.
2005/01/22,10:43:36,7992.575,3660.125,59570.426,.
2005/01/22,10:43:41,7992.325,3659.375,59570.426,.
2005/01/22,10:43:46,7992.375,3658.725,59570.352,.
2005/01/22,10:43:51,7992.750,3658.225,59569.949,.
2005/01/22,10:43:56,7992.450,3658.100,59569.250,.
2005/01/22,10:44:01,7992.325,3657.775,59568.477,.
2005/01/22,10:44:06,7992.500,3657.125,59567.773,.
2005/01/22,10:44:11,7992.625,3657.000,59567.000,.
2005/01/22,10:44:16,7992.950,3656.625,59566.375,.
2005/01/22,10:44:21,7993.225,3655.725,59566.500,.
2005/01/22,10:44:26,7993.650,3655.800,59566.875,.
2005/01/22,10:44:31,7994.250,3656.275,59567.000,.
2005/01/22,10:44:36,7994.750,3656.925,59567.273,.
2005/01/22,10:44:41,7995.850,3658.475,59567.426,.
2005/01/22,10:44:46,7996.825,3660.525,59567.199,.
2005/01/22,10:44:51,7997.025,3662.425,59566.602,.
2005/01/22,10:44:56,7996.975,3663.950,59566.000,.
2005/01/22,10:45:01,7997.025,3665.300,59565.477,.
2005/01/22,10:45:06,7997.225,3666.425,59564.926,.
2005/01/22,10:45:11,7997.150,3667.475,59564.176,.
2005/01/22,10:45:16,7996.775,3668.675,59563.699,.
2005/01/22,10:45:21,7996.450,3669.800,59563.250,.
2005/01/22,10:45:26,7996.200,3670.125,59562.926,.
2005/01/22,10:45:31,7995.900,3670.100,59562.875,.
2005/01/22,10:45:36,7995.500,3669.650,59563.051,.
2005/01/22,10:45:41,7994.625,3669.175,59563.352,.
2005/01/22,10:45:46,7993.500,3668.950,59563.977,.
2005/01/22,10:45:51,7992.375,3668.950,59564.852,.
2005/01/22,10:45:56,7990.850,3669.100,59565.574,.
2005/01/22,10:46:01,7989.675,3669.150,59566.074,.
2005/01/22,10:46:06,7988.900,3670.250,59566.102,.
2005/01/22,10:46:11,7988.000,3670.500,59566.148,.
2005/01/22,10:46:16,7987.025,3670.225,59566.324,.
2005/01/22,10:46:21,7986.375,3670.350,59566.250,.
2005/01/22,10:46:26,7986.050,3670.775,59566.051,.
2005/01/22,10:46:31,7985.400,3671.050,59566.273,.
2005/01/22,10:46:36,7984.800,3670.850,59566.676,.
2005/01/22,10:46:41,7984.425,3670.525,59566.977,.
2005/01/22,10:46:46,7984.000,3670.050,59567.199,.
2005/01/22,10:46:51,7983.525,3669.325,59567.324,.
2005/01/22,10:46:56,7982.875,3668.575,59567.102,.
2005/01/22,10:47:01,7981.825,3667.975,59566.977,.
2005/01/22,10:47:06,7980.875,3668.050,59566.977,.
2005/01/22,10:47:11,7979.775,3668.350,59567.023,.
2005/01/22,10:47:16,7978.725,3668.675,59567.148,.
2005/01/22,10:47:21,7978.500,3670.100,59566.801,.
2005/01/22,10:47:26,7978.350,3671.350,59566.574,.
2005/01/22,10:47:31,7978.100,3672.650,59566.750,.
2005/01/22,10:47:36,7977.875,3674.750,59567.176,.
2005/01/22,10:47:41,7977.675,3677.275,59567.699,.
2005/01/22,10:47:46,7978.225,3677.975,59568.426,.
2005/01/22,10:47:51,7979.875,3677.400,59569.102,.
2005/01/22,10:47:56,7980.825,3676.900,59569.875,.
2005/01/22,10:48:01,7980.725,3676.900,59570.898,.
2005/01/22,10:48:06,7980.725,3677.700,59571.352,.
2005/01/22,10:48:11,7981.000,3679.075,59571.102,.
2005/01/22,10:48:16,7980.900,3680.775,59570.449,.
2005/01/22,10:48:21,7980.375,3681.575,59570.227,.
2005/01/22,10:48:26,7980.000,3682.850,59569.898,.
2005/01/22,10:48:31,7978.525,3683.450,59570.250,.
2005/01/22,10:48:36,7976.900,3683.400,59571.102,.
2005/01/22,10:48:41,7976.175,3683.200,59571.398,.
2005/01/22,10:48:46,7976.750,3684.150,59570.574,.
2005/01/22,10:48:51,7977.300,3684.675,59569.625,.
2005/01/22,10:48:56,7978.325,3684.075,59569.023,.
2005/01/22,10:49:01,7978.850,3683.550,59568.125,.
2005/01/22,10:49:06,7978.050,3683.675,59567.273,.
2005/01/22,10:49:11,7976.800,3683.275,59566.977,.
2005/01/22,10:49:16,7975.175,3682.025,59567.398,.
2005/01/22,10:49:21,7973.875,3680.925,59567.773,.
2005/01/22,10:49:26,7973.350,3679.500,59568.000,.
2005/01/22,10:49:31,7972.750,3678.325,59568.176,.
2005/01/22,10:49:36,7971.975,3677.975,59567.852,.
